result_id,status,provider,model,example_id,output,score,weight,score_reason,input_tokens,output_tokens,latency_ms,ttft_ms,tps,num_llm_calls
132,completed,SambaNova,MiniMax-M2.7,131,"FAIL
result mismatch (order_matters=True)
predicted: SELECT cn.Make, CAST(cd.Horsepower AS INTEGER) AS MaxHorsepower
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE cd.Cylinders = 3
ORDER BY CAST(cd.Horsepower AS INTEGER) DESC
LIMIT 1
gold: SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;",0,1,,427,3434,7945.59121131897,220.2472686767578,444.381509158523,1
133,completed,SambaNova,MiniMax-M2.7,132,"FAIL
result mismatch (order_matters=True)
predicted: SELECT cn.Make, cd.Horsepower
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE cd.Cylinders = 3
ORDER BY CAST(cd.Horsepower AS integer) DESC
LIMIT 1
gold: SELECT T2.horsepower ,  T1.Make FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.cylinders  =  3 ORDER BY T2.horsepower DESC LIMIT 1;",0,1,,430,1338,3190.554618835449,182.39545822143555,444.45786562938935,1
134,completed,SambaNova,MiniMax-M2.7,133,"FAIL
result mismatch (order_matters=True)
predicted: SELECT cn.Model
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
ORDER BY CAST(cd.MPG AS REAL) DESC
LIMIT 1
gold: SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.mpg DESC LIMIT 1;",0,1,,429,938,2333.460807800293,220.58987617492676,443.47242700679067,1
135,completed,SambaNova,MiniMax-M2.7,134,"FAIL
result mismatch (order_matters=True)
predicted: SELECT c.Make || ' ' || c.Model AS ""Car Model""
FROM cars_data cd
JOIN car_names c ON cd.Id = c.MakeId
ORDER BY CAST(cd.MPG AS REAL) DESC
LIMIT 1
gold: select t1.model from car_names as t1 join cars_data as t2 on t1.makeid  =  t2.id order by t2.mpg desc limit 1;",0,1,,420,3183,7300.956964492798,116.06335639953613,442.8736420558417,1
136,completed,SambaNova,MiniMax-M2.7,135,PASS,1,1,,423,651,1665.9317016601562,183.05730819702148,438.33786790395436,1
137,completed,SambaNova,MiniMax-M2.7,136,PASS,1,1,,424,551,1377.2258758544922,118.01767349243164,436.7824153053431,1
138,completed,SambaNova,MiniMax-M2.7,137,"FAIL
result mismatch (order_matters=False)
predicted: SELECT AVG(cd.Edispl) AS average_edispl
FROM cars_data cd
INNER JOIN car_names cn ON cd.Id = cn.MakeId
WHERE LOWER(cn.Make) = 'volvo'
gold: SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';",0,1,,425,2748,6412.147521972656,212.4009132385254,443.08262472051007,1
139,completed,SambaNova,MiniMax-M2.7,138,"FAIL
result mismatch (order_matters=False)
predicted: SELECT AVG(cars_data.Edispl) 
FROM cars_data 
JOIN car_names ON cars_data.Id = car_names.MakeId 
WHERE car_names.Make = 'Volvo'
gold: SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';",0,1,,422,704,1734.1163158416748,117.1410083770752,434.762359545426,1
140,completed,SambaNova,MiniMax-M2.7,139,PASS,1,1,,421,268,850.4893779754639,220.3202247619629,423.6957626987187,1
141,completed,SambaNova,MiniMax-M2.7,140,PASS,1,1,,421,279,813.6553764343262,183.52770805358887,441.1804368381205,1
142,completed,SambaNova,MiniMax-M2.7,141,PASS,1,1,,421,1910,4428.451299667358,118.2703971862793,442.9048439477605,1
143,completed,SambaNova,MiniMax-M2.7,142,PASS,1,1,,418,5948,13493.788480758667,117.88773536682129,444.6055718564457,1
144,completed,SambaNova,MiniMax-M2.7,143,PASS,1,1,,420,124,430.6788444519043,114.8686408996582,389.4744331135947,1
145,completed,SambaNova,MiniMax-M2.7,144,PASS,1,1,,423,127,534.1792106628418,218.6264991760254,399.2993734907716,1
146,completed,SambaNova,MiniMax-M2.7,145,PASS,1,1,,420,526,1330.8815956115723,116.46723747253418,432.3071416946248,1
147,completed,SambaNova,MiniMax-M2.7,146,PASS,1,1,,421,750,1822.1147060394287,115.7827377319336,438.9532716443979,1
148,completed,SambaNova,MiniMax-M2.7,147,PASS,1,1,,426,789,1917.0527458190918,119.14777755737305,438.2879039273514,1
149,completed,SambaNova,MiniMax-M2.7,148,PASS,1,1,,426,497,1242.1178817749023,117.7680492401123,441.1438376628678,1
150,completed,SambaNova,MiniMax-M2.7,149,PASS,1,1,,427,400,1300.894021987915,400.4790782928467,443.129029336861,1
151,completed,SambaNova,MiniMax-M2.7,150,"FAIL
model returned no SQL query",0,1,,1278,97026,241396.1639404297,118.0419921875,402.5477124914004,3
152,completed,SambaNova,MiniMax-M2.7,151,PASS,1,1,,431,1908,4431.10466003418,117.0034408569336,442.0387707926077,1
153,completed,SambaNova,MiniMax-M2.7,152,PASS,1,1,,431,2565,5912.422180175781,120.82529067993164,442.71036968237485,1
154,completed,SambaNova,MiniMax-M2.7,153,PASS,1,1,,431,267,749.5989799499512,119.08960342407227,421.88111692432886,1
155,completed,SambaNova,MiniMax-M2.7,154,PASS,1,1,,439,679,1646.8942165374756,118.49498748779297,443.6013752909062,1
156,completed,SambaNova,MiniMax-M2.7,155,PASS,1,1,,422,484,1240.0920391082764,116.33110046386719,429.806717238848,1
157,completed,SambaNova,MiniMax-M2.7,156,PASS,1,1,,422,397,1019.1771984100342,119.99869346618652,440.4019867275737,1
158,completed,SambaNova,MiniMax-M2.7,157,"FAIL
result mismatch (order_matters=True)
predicted: SELECT cd.Cylinders
FROM car_names cn
JOIN cars_data cd ON cn.MakeId = cd.Id
WHERE LOWER(cn.Make) = 'volvo'
ORDER BY cd.Accelerate ASC
LIMIT 1
gold: SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Model  =  'volvo' ORDER BY T1.accelerate ASC LIMIT 1;",0,1,,427,785,1917.9153442382812,117.39587783813477,435.4298937780905,1
159,completed,SambaNova,MiniMax-M2.7,158,"FAIL
result mismatch (order_matters=True)
predicted: SELECT ""c"".""Cylinders""
FROM ""car_names"" ""cn""
JOIN ""cars_data"" ""c"" ON ""cn"".""MakeId"" = ""c"".""Id""
WHERE ""cn"".""Make"" = 'Volvo'
ORDER BY ""c"".""Accelerate"" ASC
LIMIT 1
gold: SELECT T1.cylinders FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Model  =  'volvo' ORDER BY T1.accelerate ASC LIMIT 1;",0,1,,427,2237,5154.426336288452,120.4376220703125,444.18057467720945,1
160,completed,SambaNova,MiniMax-M2.7,159,"FAIL
result mismatch (order_matters=True)
predicted: SELECT COUNT(*) FROM cars_data
WHERE accelerate > (SELECT accelerate FROM cars_data ORDER BY CAST(Horsepower AS INTEGER) DESC LIMIT 1)
gold: SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );",0,1,,425,1559,3722.31388092041,219.27976608276367,444.7573015063851,1
161,completed,SambaNova,MiniMax-M2.7,160,"FAIL
result mismatch (order_matters=True)
predicted: SELECT COUNT(*) AS num_cars
FROM cars_data
WHERE CAST(Accelerate AS REAL) > (
    SELECT MAX(CAST(Accelerate AS REAL))
    FROM cars_data
    WHERE CAST(Horsepower AS REAL) = (
        SELECT MAX(CAST(Horsepower AS REAL))
        FROM cars_data
    )
)
gold: SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );",0,1,,428,893,2137.483835220337,116.12129211425781,441.2864990707353,1
162,completed,SambaNova,MiniMax-M2.7,161,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) AS ""Number of countries""
FROM (
    SELECT ""Country""
    FROM car_makers
    GROUP BY ""Country""
    HAVING COUNT(*) > 2
)
gold: select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2",0,1,,421,678,1647.1147537231445,118.3934211730957,442.85376646815104,1
163,completed,SambaNova,MiniMax-M2.7,162,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) AS num_countries
FROM (
    SELECT ""Country""
    FROM car_makers
    GROUP BY ""Country""
    HAVING COUNT(*) > 2
)
gold: select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2",0,1,,424,740,1783.1840515136719,120.70012092590332,444.5155747994074,1
164,completed,SambaNova,MiniMax-M2.7,163,PASS,1,1,,419,315,835.3965282440186,116.34993553161621,436.68936503199706,1
165,completed,SambaNova,MiniMax-M2.7,164,PASS,1,1,,423,305,835.015058517456,115.86880683898926,422.72347146421566,1
166,completed,SambaNova,MiniMax-M2.7,165,"FAIL
result mismatch (order_matters=True)
predicted: SELECT cn.Model
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE cd.Cylinders = 4
ORDER BY CAST(cd.Horsepower AS INTEGER) DESC
LIMIT 1
gold: SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Cylinders  =  4 ORDER BY T2.horsepower DESC LIMIT 1;",0,1,,425,785,1914.781093597412,117.23685264587402,436.15060043528393,1
167,completed,SambaNova,MiniMax-M2.7,166,"FAIL
result mismatch (order_matters=True)
predicted: SELECT cn.Model
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE cd.Cylinders = 4
  AND cd.Horsepower IS NOT NULL
  AND cd.Horsepower <> ''
ORDER BY CAST(cd.Horsepower AS REAL) DESC
LIMIT 1
gold: SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T2.Cylinders  =  4 ORDER BY T2.horsepower DESC LIMIT 1;",0,1,,426,896,2145.6689834594727,120.61023712158203,441.9624870727898,1
168,completed,SambaNova,MiniMax-M2.7,167,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cn.""MakeId"", cn.""Make""
FROM car_names cn
JOIN cars_data cd ON cd.""Id"" = cn.""MakeId""
WHERE CAST(cd.""Horsepower"" AS REAL) > (
    SELECT MIN(CAST(cd2.""Horsepower"" AS REAL))
    FROM cars_data cd2
)
AND cd.""Cylinders"" <= 3
gold: SELECT T2.MakeId ,  T2.Make FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T1.Horsepower  >  (SELECT min(Horsepower) FROM CARS_DATA) AND T1.Cylinders  <=  3;",0,1,,439,879,2094.4340229034424,117.42401123046875,444.104984201382,1
169,completed,SambaNova,MiniMax-M2.7,168,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cn.MakeId, cn.Make
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE cd.Cylinders < 4
  AND CAST(cd.Horsepower AS REAL) <> (SELECT MIN(CAST(Horsepower AS REAL)) FROM cars_data)
ORDER BY cn.MakeId
gold: select t2.makeid ,  t2.make from cars_data as t1 join car_names as t2 on t1.id  =  t2.makeid where t1.horsepower  >  (select min(horsepower) from cars_data) and t1.cylinders  <  4;",0,1,,438,1512,3532.500982284546,119.05908584594727,442.661702130186,1
170,completed,SambaNova,MiniMax-M2.7,169,"FAIL
result mismatch (order_matters=False)
predicted: SELECT MAX(CAST(MPG AS REAL)) FROM cars_data WHERE Cylinders = 8 OR Year < 1980
gold: select max(mpg) from cars_data where cylinders  =  8 or year  <  1980",0,1,,431,659,1600.0545024871826,116.80173873901367,443.61960151501,1
171,completed,SambaNova,MiniMax-M2.7,170,"FAIL
result mismatch (order_matters=False)
predicted: SELECT MAX(CAST(MPG AS REAL)) AS max_mpg
FROM cars_data
WHERE Cylinders = 8 OR Year < 1980
gold: select max(mpg) from cars_data where cylinders  =  8 or year  <  1980",0,1,,432,360,1028.8281440734863,217.0259952545166,442.2259789805709,1
172,completed,SambaNova,MiniMax-M2.7,171,PASS,1,1,,429,1367,3216.9713973999023,119.02642250061035,440.93746372767833,1
173,completed,SambaNova,MiniMax-M2.7,172,PASS,1,1,,433,1337,3125.9701251983643,117.82979965209961,444.12821724245475,1
174,completed,SambaNova,MiniMax-M2.7,173,PASS,1,1,,426,553,1377.6524066925049,118.83854866027832,438.50804189817586,1
175,completed,SambaNova,MiniMax-M2.7,174,PASS,1,1,,422,418,1061.5153312683105,116.29915237426758,441.16891914388714,1
176,completed,SambaNova,MiniMax-M2.7,175,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cm.Id, cm.Maker
FROM car_makers cm
JOIN model_list ml ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.Maker
HAVING COUNT(ml.ModelId) >= 2
AND cm.Country IN (
    SELECT cm2.Country
    FROM car_makers cm2
    GROUP BY cm2.Country
    HAVING COUNT(*) > 3
)
gold: select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker group by t1.id having count(*)  >=  2 intersect select t1.id ,  t1.maker from car_makers as t1 join model_list as t2 on t1.id  =  t2.maker join car_names as t3 on t2.model  =  t3.model group by t1.id having count(*)  >  3;",0,1,,437,5824,13230.29112815857,117.60163307189941,444.07365873964153,1
177,completed,SambaNova,MiniMax-M2.7,176,"FAIL
result mismatch (order_matters=False)
predicted: SELECT cm.Id, cm.Maker
FROM car_makers cm
JOIN model_list ml ON ml.Maker = cm.Id
JOIN car_names cn ON cn.Model = ml.Model
JOIN cars_data cd ON cd.Id = cn.MakeId
GROUP BY cm.Id, cm.Maker
HAVING COUNT(DISTINCT ml.Model) >= 2 AND COUNT(cd.Id) > 3
gold: SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id HAVING count(*)  >=  2 INTERSECT SELECT T1.Id ,  T1.Maker FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker JOIN CAR_NAMES AS T3 ON T2.model  =  T3.model GROUP BY T1.Id HAVING count(*)  >  3;",0,1,,435,9009,20566.662073135376,121.28067016601562,440.5885037043982,1
178,completed,SambaNova,MiniMax-M2.7,177,PASS,1,1,,436,5298,12028.207778930664,119.7812557220459,444.81107471894376,1
179,completed,SambaNova,MiniMax-M2.7,178,"FAIL
result mismatch (order_matters=False)
predicted: SELECT c.CountryId, c.CountryName
FROM countries c
WHERE (SELECT COUNT(*) FROM car_makers cm WHERE cm.Country = c.CountryId) > 3
   OR EXISTS (SELECT 1
              FROM car_makers cm
              JOIN model_list ml ON ml.Maker = cm.Id
              JOIN car_names cn ON cn.Model = ml.Model
              WHERE cm.Country = c.CountryId AND cn.Make = 'fiat')
gold: select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  3 union select t1.countryid ,  t1.countryname from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country join model_list as t3 on t2.id  =  t3.maker where t3.model  =  'fiat';",0,1,,433,2109,4890.185594558716,125.20790100097656,442.3945158966895,1
180,completed,SambaNova,MiniMax-M2.7,179,PASS,1,1,,271,157,479.6617031097412,118.6974048614502,432.17570479143245,1
181,completed,SambaNova,MiniMax-M2.7,180,PASS,1,1,,268,343,926.2900352478027,116.70136451721191,422.4367414768435,1
182,completed,SambaNova,MiniMax-M2.7,181,PASS,1,1,,271,166,522.5870609283447,117.44952201843262,407.2690979067482,1
183,completed,SambaNova,MiniMax-M2.7,182,"FAIL
result mismatch (order_matters=False)
predicted: SELECT ""Abbreviation"" FROM ""airlines"" WHERE ""Airline"" = 'Jetblue Airways'
gold: SELECT Abbreviation FROM AIRLINES WHERE Airline  =  ""JetBlue Airways""",0,1,,267,374,972.3942279815674,117.94304847717285,436.53752133193893,1
184,completed,SambaNova,MiniMax-M2.7,183,PASS,1,1,,270,128,433.2711696624756,117.35892295837402,402.0103725796811,1
185,completed,SambaNova,MiniMax-M2.7,184,PASS,1,1,,272,175,522.0091342926025,116.49727821350098,429.0873309658757,1
186,completed,SambaNova,MiniMax-M2.7,185,PASS,1,1,,271,162,520.5631256103516,115.38362503051758,397.3547520780301,1
187,completed,SambaNova,MiniMax-M2.7,186,PASS,1,1,,275,171,523.073673248291,117.26045608520508,418.91193487589476,1
188,completed,SambaNova,MiniMax-M2.7,187,PASS,1,1,,266,104,386.86275482177734,116.33062362670898,380.73111517290124,1
189,completed,SambaNova,MiniMax-M2.7,188,PASS,1,1,,267,150,478.6241054534912,117.60878562927246,412.72486738942075,1
190,completed,SambaNova,MiniMax-M2.7,189,PASS,1,1,,266,161,520.9283828735352,116.14632606506348,395.2744379568837,1
191,completed,SambaNova,MiniMax-M2.7,190,PASS,1,1,,266,118,386.37542724609375,115.0670051574707,431.2435238806626,1
192,completed,SambaNova,MiniMax-M2.7,191,PASS,1,1,,266,187,567.2292709350586,116.06454849243164,412.2662760354739,1
193,completed,SambaNova,MiniMax-M2.7,192,PASS,1,1,,265,232,656.5883159637451,116.64295196533203,427.8210637635531,1
194,completed,SambaNova,MiniMax-M2.7,193,PASS,1,1,,267,242,702.5420665740967,117.71702766418457,412.08905906151574,1
195,completed,SambaNova,MiniMax-M2.7,194,"FAIL
result mismatch (order_matters=False)
predicted: SELECT * FROM airlines WHERE abbreviation = 'UAL'
gold: SELECT Airline FROM AIRLINES WHERE Abbreviation  =  ""UAL""",0,1,,267,138,432.94405937194824,116.81866645812988,433.3723360127187,1
196,completed,SambaNova,MiniMax-M2.7,195,PASS,1,1,,266,118,388.3223533630371,117.69819259643555,432.3339042182049,1
197,completed,SambaNova,MiniMax-M2.7,196,PASS,1,1,,268,69,300.19164085388184,117.68102645874023,372.58107001260606,1
198,completed,SambaNova,MiniMax-M2.7,197,PASS,1,1,,270,496,1240.2398586273193,115.65279960632324,440.161565108992,1
199,completed,SambaNova,MiniMax-M2.7,198,PASS,1,1,,270,650,1601.3894081115723,118.31188201904297,437.603556511252,1
200,completed,SambaNova,MiniMax-M2.7,199,PASS,1,1,,271,78,296.1142063140869,115.10300636291504,425.38804240163535,1
201,completed,SambaNova,MiniMax-M2.7,200,PASS,1,1,,271,111,387.27664947509766,116.54520034790039,406.30669379056474,1
202,completed,SambaNova,MiniMax-M2.7,201,PASS,1,1,,270,153,488.82198333740234,128.3419132232666,421.6599268632896,1
203,completed,SambaNova,MiniMax-M2.7,202,PASS,1,1,,268,256,703.1409740447998,118.09468269348145,435.86294583803,1
204,completed,SambaNova,MiniMax-M2.7,203,PASS,1,1,,269,163,523.9918231964111,118.64662170410156,399.6593506068026,1
205,completed,SambaNova,MiniMax-M2.7,204,PASS,1,1,,270,198,569.0264701843262,118.00765991210938,436.7888777878216,1
206,completed,SambaNova,MiniMax-M2.7,205,PASS,1,1,,267,100,341.106653213501,114.69173431396484,437.25033880796457,1
207,completed,SambaNova,MiniMax-M2.7,206,PASS,1,1,,268,201,617.2046661376953,122.65634536743164,404.4094208802451,1
208,completed,SambaNova,MiniMax-M2.7,207,PASS,1,1,,267,324,882.3163509368896,118.1173324584961,422.6647668864185,1
209,completed,SambaNova,MiniMax-M2.7,208,PASS,1,1,,268,452,1148.2164859771729,113.85631561279297,436.01833570324317,1
210,completed,SambaNova,MiniMax-M2.7,209,PASS,1,1,,267,405,1063.0576610565186,118.01791191101074,427.4952459568937,1
211,completed,SambaNova,MiniMax-M2.7,210,PASS,1,1,,268,394,1015.2182579040527,115.90576171875,437.0004883363954,1
212,completed,SambaNova,MiniMax-M2.7,211,PASS,1,1,,277,349,927.9227256774902,117.92564392089844,429.6311774917922,1
213,completed,SambaNova,MiniMax-M2.7,212,PASS,1,1,,268,469,1195.185899734497,116.79863929748535,433.9813879202774,1
214,completed,SambaNova,MiniMax-M2.7,213,PASS,1,1,,271,278,748.8744258880615,119.1720962524414,439.8903846525186,1
215,completed,SambaNova,MiniMax-M2.7,214,"FAIL
result mismatch (order_matters=False)
predicted: SELECT COUNT(*) 
FROM flights 
JOIN airlines ON flights.Airline = airlines.uid 
WHERE airlines.Airline = 'Jetblue Airways'
gold: SELECT count(*) FROM FLIGHTS AS T1 JOIN AIRLINES AS T2 ON T1.Airline  =  T2.uid WHERE T2.Airline = ""JetBlue Airways""",0,1,,268,245,701.4544010162354,115.89574813842773,416.69608808755333,1
216,completed,SambaNova,MiniMax-M2.7,215,PASS,1,1,,273,374,970.5121517181396,115.93794822692871,436.4746776537073,1
217,completed,SambaNova,MiniMax-M2.7,216,PASS,1,1,,272,721,1779.3631553649902,118.09134483337402,433.402887736713,1
218,completed,SambaNova,MiniMax-M2.7,217,PASS,1,1,,274,452,1148.9880084991455,115.50474166870117,436.38829430026186,1
219,completed,SambaNova,MiniMax-M2.7,218,PASS,1,1,,272,868,2095.832109451294,119.00162696838379,438.58085338255364,1
220,completed,SambaNova,MiniMax-M2.7,219,PASS,1,1,,272,643,1600.5237102508545,117.29121208190918,432.83841258369864,1
221,completed,SambaNova,MiniMax-M2.7,220,PASS,1,1,,271,626,1554.4390678405762,116.68777465820312,434.70661648065806,1
222,completed,SambaNova,MiniMax-M2.7,221,PASS,1,1,,268,543,1375.6048679351807,117.75493621826172,430.89400916068735,1
223,completed,SambaNova,MiniMax-M2.7,222,PASS,1,1,,268,352,926.4700412750244,117.13838577270508,433.6911791521963,1
224,completed,SambaNova,MiniMax-M2.7,223,PASS,1,1,,268,332,883.4552764892578,118.46351623535156,432.6843989667794,1
225,completed,SambaNova,MiniMax-M2.7,224,PASS,1,1,,268,316,837.5706672668457,117.66648292541504,437.55822906927875,1
226,completed,SambaNova,MiniMax-M2.7,225,"FAIL
result mismatch (order_matters=True)
predicted: SELECT AirportCode
FROM (
  SELECT AirportCode, COUNT(*) AS cnt
  FROM (
    SELECT SourceAirport AS AirportCode FROM flights
    UNION ALL
    SELECT DestAirport AS AirportCode FROM flights
  ) AS t
  GROUP BY AirportCode
) AS t2
ORDER BY cnt DESC
LIMIT 1
gold: SELECT T1.AirportCode FROM AIRPORTS AS T1 JOIN FLIGHTS AS T2 ON T1.AirportCode  =  T2.DestAirport OR T1.AirportCode  =  T2.SourceAirport GROUP BY T1.AirportCode ORDER BY count(*) DESC LIMIT 1",0,1,,273,571,1422.149896621704,118.61586570739746,437.272818723573,1
